mid,team,date,event_id,onset_s,window_s,label,l10_stage,entropy_slope,det_slope,switch_rate,turnlen_trend,question_density,gap_trend,event_onset_s,event_class,no_prec_entropy,no_prec_switch,no_prec_both
2024.11.04startup_a,startup_a,20241104,23,4396.0,60,1,ids,-0.3829847743839834,0.2574981828625635,3.0,,0.25,,4396.0,TRANSITION,False,True,False
2024.11.04startup_a,startup_a,20241104,24,4592.0,60,1,ids,0.4968931176389772,-0.5730527463839323,3.0,,0.75,,4592.0,TRANSITION,False,True,False
2024.11.04startup_a,startup_a,20241104,25,4962.0,60,1,ids,0.2000620051436739,-0.3641276480153277,3.0,0.8000000000000016,0.0,,4962.0,INTERIOR_OTHER,True,True,True
2024.11.04startup_b,startup_b,20241104,0,112.0,60,1,segue,0.3094282374384007,-0.8606199550563357,9.0,-0.4666666666666662,0.5,0.2583333333333334,112.0,TRANSITION,True,False,False
2024.11.04startup_b,startup_b,20241104,1,177.0,60,1,segue,-0.4627522371128797,0.9684274022225352,5.0,11.057142857142855,0.5,-0.2999999999999995,177.0,INTERIOR_OTHER,False,True,False
2024.11.04startup_b,startup_b,20241104,2,317.0,60,1,segue,0.3904291273180537,-0.779173961577966,6.0,-6.7857142857142945,0.2857142857142857,1.7857142857142867,317.0,TRANSITION,True,True,True
2024.11.04startup_b,startup_b,20241104,3,569.0,60,1,scorecard,-0.321059321743299,-0.2173745876853946,4.0,0.9000000000000017,0.0,,569.0,INTERIOR_OTHER,False,True,False
2024.11.04startup_b,startup_b,20241104,4,586.0,60,1,scorecard,-0.1147081842033735,0.3730832684533127,4.0,0.4000000000000015,0.0,,586.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,5,621.0,60,1,scorecard,0.0666522404607165,0.0313494528660574,3.0,,0.25,,621.0,TRANSITION,True,True,True
2024.11.04startup_b,startup_b,20241104,6,698.0,60,1,scorecard,-0.2720508799939083,0.7004495607725019,5.0,8.4,0.5,-0.7000000000000001,698.0,INTERIOR_OTHER,False,True,False
2024.11.04startup_b,startup_b,20241104,7,838.0,60,1,scorecard,0.1597197195368664,-0.2304553716922062,6.0,2.428571428571424,0.5714285714285714,-0.2000000000000003,838.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,8,997.0,60,1,rock_review,-0.348260126359724,0.3433449863000496,4.0,-7.299999999999999,0.2,,997.0,TRANSITION,False,True,False
2024.11.04startup_b,startup_b,20241104,9,1239.0,60,1,ids,0.2660227998356484,-0.3486559954945129,4.0,7.599999999999999,0.4,,1239.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,10,1562.0,60,1,ids,0.3737787591124403,-0.1087613291029374,6.0,6.571428571428571,0.2857142857142857,-0.8428571428571427,1562.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,11,1751.0,60,1,ids,0.0975868528311354,-0.2768871331302126,1.0,,1.0,,1751.0,TRANSITION,True,False,False
2024.11.04startup_b,startup_b,20241104,12,1946.0,60,1,ids,0.0199917357830745,0.0263472563061983,1.0,,0.6666666666666666,,1946.0,INTERIOR_OTHER,True,False,False
2024.11.04startup_b,startup_b,20241104,13,2082.0,60,1,ids,-0.0812329069965684,-0.0101253818451463,2.0,,0.3333333333333333,,2082.0,TRANSITION,True,True,True
2024.11.04startup_b,startup_b,20241104,14,2447.0,60,1,ids,-0.2158846691143767,0.0576834660931636,2.0,,0.0,,2447.0,TRANSITION,False,True,False
2024.11.04startup_b,startup_b,20241104,15,2722.0,60,1,ids,-0.039178069712029,0.0059368965505012,5.0,1.571428571428571,0.3333333333333333,5.05,2722.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,16,2813.0,60,1,ids,-0.2150353801273739,-0.1800110799908258,5.0,-1.142857142857144,0.1666666666666666,3.0,2813.0,INTERIOR_OTHER,False,True,False
2024.11.04startup_b,startup_b,20241104,17,2832.0,60,1,ids,-0.0626113175498455,-0.4234640962303038,3.0,,0.25,,2832.0,TRANSITION,True,True,True
2024.11.04startup_b,startup_b,20241104,18,3015.0,60,1,ids,-0.7340288705760163,0.5984645476498159,4.0,7.62857142857143,0.1666666666666666,0.1499999999999999,3015.0,INTERIOR_HANDOFF,False,True,False
2024.11.04startup_b,startup_b,20241104,19,3287.0,60,1,ids,-0.2264925289279996,0.3304107604256644,5.0,11.514285714285718,0.3333333333333333,-2.3000000000000003,3287.0,TRANSITION,False,True,False
2024.11.04startup_b,startup_b,20241104,20,3359.0,60,1,ids,-0.0203101142784236,-0.0928524882125382,6.0,-1.5,0.2857142857142857,-0.257142857142858,3359.0,INTERIOR_HANDOFF,True,True,True
2024.11.04startup_b,startup_b,20241104,21,4847.0,60,1,todo,0.0085965286367097,0.2314128017614152,,,,,4847.0,INTERIOR_OTHER,True,,False
2024.11.04startup_b,startup_b,20241104,22,4875.0,60,1,todo,0.5974371927528356,-0.726870352447894,2.0,,0.0,,4875.0,TRANSITION,False,True,False
2024.11.04startup_b,startup_b,20241104,23,4902.0,60,1,todo,-0.0559227744235689,-0.9401855362402536,8.0,-0.0333333333333345,0.3333333333333333,0.4702380952380949,4902.0,TRANSITION,True,False,False
2024.11.04startup_b,startup_b,20241104,24,4933.0,60,1,conclude,-0.2517859049344545,0.5086395999683452,13.0,2.068131868131868,0.5,0.1456043956043956,4933.0,TRANSITION,False,False,False
2024.11.11startup_a,startup_a,20241111,0,51.0,60,1,,-0.2462930910964677,0.4058404391460733,5.0,4.914285714285715,0.5,-1.1,51.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,1,110.0,60,1,,0.3200469634172026,-0.9984253856777064,10.0,-0.2636363636363633,0.1818181818181818,-0.1666666666666665,110.0,TRANSITION,True,False,False
2024.11.11startup_a,startup_a,20241111,2,156.0,60,1,,-0.2523776812764817,1.244503517222015,7.0,5.964285714285713,0.25,-0.2142857142857143,156.0,TRANSITION,True,False,False
2024.11.11startup_a,startup_a,20241111,3,263.0,60,1,segue,0.5540504372147498,-0.0899453631622428,2.0,,0.5,,263.0,INTERIOR_OTHER,False,True,False
2024.11.11startup_a,startup_a,20241111,4,336.0,60,1,segue,-0.1175091941176267,0.0867242708954545,8.0,-2.1833333333333336,0.3333333333333333,0.7261904761904758,336.0,TRANSITION,True,False,False
2024.11.11startup_a,startup_a,20241111,5,766.0,60,1,segue,0.3080675943818177,0.0697220571481135,2.0,,0.25,,766.0,TRANSITION,True,True,True
2024.11.11startup_a,startup_a,20241111,6,799.0,60,1,segue,0.2646462814161169,-0.6137724565695508,3.0,,0.0,,799.0,INTERIOR_OTHER,True,True,True
2024.11.11startup_a,startup_a,20241111,7,812.0,60,1,segue,0.3095097263505233,-0.8751641928995654,7.0,-6.71428571428571,0.0,0.5892857142857145,812.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,8,1357.0,60,1,todo,0.1977205508918592,0.1389483424131619,5.0,8.257142857142856,0.0,-0.95,1357.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,9,1414.0,60,1,todo,0.1521218326312817,-0.0099961559545189,3.0,,0.5,,1414.0,INTERIOR_OTHER,True,True,True
2024.11.11startup_a,startup_a,20241111,10,1555.0,60,1,todo,-0.1237764141435897,0.13342753005842,5.0,4.171428571428571,0.3333333333333333,-0.0999999999999998,1555.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,11,2020.0,60,1,todo,0.0043866365818602,-0.0081620270969215,5.0,7.9714285714285715,0.0,1.6500000000000004,2020.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_a,startup_a,20241111,12,2137.0,60,1,todo,0.8697860670094419,-0.2225554325901249,1.0,,0.5,,2137.0,INTERIOR_HANDOFF,False,True,False
2024.11.11startup_a,startup_a,20241111,13,2204.0,60,1,todo,0.2013545398069068,-0.3487425152679858,7.0,-1.1190476190476175,0.25,-0.0357142857142858,2204.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,14,2219.0,60,1,todo,0.0839953540998688,0.1043168518585614,5.0,0.3999999999999986,0.1666666666666666,-0.15,2219.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,15,2348.0,60,1,todo,-0.2021145216714973,0.538596184547921,3.0,,0.25,,2348.0,TRANSITION,True,True,True
2024.11.11startup_a,startup_a,20241111,16,2407.0,60,1,todo,0.3118633974185674,-1.1961155146815634,9.0,-0.7090909090909089,0.3,0.7250000000000002,2407.0,INTERIOR_OTHER,True,False,False
2024.11.11startup_a,startup_a,20241111,17,2896.0,60,1,ids,-0.1742922247939945,0.6582860387778044,1.0,,0.0,,2896.0,INTERIOR_OTHER,True,True,True
2024.11.11startup_a,startup_a,20241111,18,3016.0,60,1,ids,0.1200604835659344,-0.2652756738156364,4.0,-0.5999999999999992,0.2,,3016.0,INTERIOR_HANDOFF,True,True,True
2024.11.11startup_a,startup_a,20241111,19,3036.0,60,1,ids,0.1265261918784454,-0.3848736895269121,5.0,4.542857142857144,0.3333333333333333,1.4,3036.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_a,startup_a,20241111,20,3159.0,60,1,ids,0.0854617362872874,-0.2882743291409811,,,,,3159.0,TRANSITION,True,,False
2024.11.11startup_a,startup_a,20241111,21,3411.0,60,1,ids,-0.2082121020663717,-0.2200657370514333,6.0,-0.8571428571428589,0.2857142857142857,1.1428571428571437,3411.0,TRANSITION,True,False,False
2024.11.11startup_a,startup_a,20241111,22,3453.0,60,1,ids,0.5256527112310755,-0.994712509210839,8.0,-0.8333333333333363,0.2222222222222222,0.4285714285714284,3453.0,TRANSITION,False,False,False
2024.11.11startup_a,startup_a,20241111,23,4434.0,60,1,ids,0.0224792805842917,-0.0010545219946074,4.0,-2.299999999999999,0.8,,4434.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,0,66.0,60,1,,0.2757915229345508,-0.2817149456486342,11.0,1.1958041958041956,0.25,-1.0318181818181815,66.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,1,303.0,60,1,segue,0.3726880427723371,-0.1617703031380939,7.0,2.266666666666667,0.2222222222222222,-0.1071428571428571,303.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,2,334.0,60,1,segue,0.7313255789901784,-1.0056630491777827,9.0,-0.0666666666666657,0.2,-0.3833333333333335,334.0,TRANSITION,False,False,False
2024.11.11startup_b,startup_b,20241111,3,352.0,60,1,scorecard,0.590360700001152,-0.6750338542327154,15.0,0.4426470588235295,0.25,-0.0303571428571428,352.0,TRANSITION,False,False,False
2024.11.11startup_b,startup_b,20241111,4,406.0,60,1,scorecard,0.0969547027849943,-0.4913538195257269,13.0,-0.7230769230769232,0.2857142857142857,-0.0604395604395604,406.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,5,450.0,60,1,scorecard,-0.1658998646988627,-0.1047066678195188,14.0,-0.0464285714285713,0.1333333333333333,0.1307692307692307,450.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_b,startup_b,20241111,6,505.0,60,1,scorecard,0.0842105325875751,-0.1152556586009889,12.0,-0.0857142857142853,0.2,-0.0846153846153846,505.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,7,669.0,60,1,rock_review,1.0261838889414658,-0.1707616929321424,1.0,,1.0,,669.0,INTERIOR_HANDOFF,False,True,False
2024.11.11startup_b,startup_b,20241111,8,776.0,60,1,todo,0.3704562827104633,-0.0815940285760664,2.0,,0.25,,776.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,9,792.0,60,1,todo,0.7744489054646222,-0.7203150044967749,7.0,0.4642857142857152,0.375,-0.2142857142857138,792.0,TRANSITION,False,True,False
2024.11.11startup_b,startup_b,20241111,10,936.0,60,1,todo,0.3572822328798613,-0.4611057569267486,10.0,0.8545454545454548,0.1818181818181818,0.3272727272727273,936.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_b,startup_b,20241111,11,1187.0,60,1,todo,0.9955519659977924,-0.3866120691985932,4.0,-15.657142857142867,0.3333333333333333,3.25,1187.0,INTERIOR_HANDOFF,False,True,False
2024.11.11startup_b,startup_b,20241111,12,1306.0,60,1,todo,-0.2032628888492869,-0.4799026586968337,11.0,-0.2249999999999999,0.1333333333333333,-0.0626373626373626,1306.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,13,1360.0,60,1,todo,-0.25366568050601,0.6224206466487693,7.0,0.8848484848484861,0.0,-0.0083333333333333,1360.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,14,1396.0,60,1,ids,0.1872654827289549,-1.1304988168564631,8.0,-2.630303030303031,0.2,1.041666666666666,1396.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,15,1563.0,60,1,ids,0.4645884880731163,-0.9423508027718074,5.0,-1.4857142857142889,0.1666666666666666,-0.1999999999999999,1563.0,INTERIOR_OTHER,False,True,False
2024.11.11startup_b,startup_b,20241111,16,2140.0,60,1,ids,0.2394240088110309,0.0756922861816627,14.0,0.3535714285714289,0.2,-0.1252747252747253,2140.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_b,startup_b,20241111,17,2650.0,60,1,ids,0.7627365838921932,-0.849399585620544,10.0,0.7636363636363637,0.3636363636363636,-0.1484848484848485,2650.0,TRANSITION,False,False,False
2024.11.11startup_b,startup_b,20241111,18,2708.0,60,1,ids,-0.1769368490901999,0.2495988106719803,3.0,1.800000000000002,0.4,,2708.0,INTERIOR_HANDOFF,True,True,True
2024.11.11startup_b,startup_b,20241111,19,2817.0,60,1,ids,0.1951491808893945,-0.0870580117442106,13.0,0.6901098901098901,0.2142857142857142,0.2032967032967033,2817.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,20,2890.0,60,1,ids,0.0115739297606005,-0.2659210972959027,12.0,0.3736263736263738,0.3846153846153846,0.2657342657342656,2890.0,INTERIOR_HANDOFF,True,False,False
2024.11.11startup_b,startup_b,20241111,21,3677.0,60,1,ids,0.8544154479814754,-0.952698100693404,13.0,-1.5120879120879127,0.1428571428571428,-0.0054945054945053,3677.0,INTERIOR_OTHER,False,False,False
2024.11.11startup_b,startup_b,20241111,22,3879.0,60,1,ids,0.7406339671636765,-0.4445366460990358,6.0,-2.28571428571429,0.2857142857142857,0.5142857142857145,3879.0,TRANSITION,False,True,False
2024.11.11startup_b,startup_b,20241111,23,3970.0,60,1,ids,-0.1968670934167222,0.033477700013325,9.0,0.8363636363636363,0.2,0.3999999999999999,3970.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,24,4023.0,60,1,ids,0.0406741268582484,0.1527752706478689,5.0,0.942857142857142,0.1666666666666666,-2.9499999999999984,4023.0,INTERIOR_HANDOFF,True,True,True
2024.11.11startup_b,startup_b,20241111,25,4136.0,60,1,ids,0.0679878617722105,0.3057296608515318,1.0,,0.0,,4136.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,26,4234.0,60,1,ids,-0.1257203681129061,0.5076650953960729,10.0,0.5181818181818185,0.0909090909090909,-0.3424242424242424,4234.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,27,5174.0,60,1,conclude,0.3463167630796704,-0.2462427883102702,7.0,-1.2857142857142856,0.25,0.6071428571428581,5174.0,TRANSITION,True,True,True
2024.11.11startup_b,startup_b,20241111,28,5244.0,60,1,conclude,-0.1942442677485792,-0.1263288267692469,11.0,1.0629370629370627,0.0833333333333333,-0.4045454545454544,5244.0,TRANSITION,True,False,False
2024.11.11startup_b,startup_b,20241111,29,5456.0,60,1,conclude,0.1957500198208998,0.2916581492913333,4.0,5.7,0.4,,5456.0,INTERIOR_HANDOFF,True,True,True
2024.11.18startup_a,startup_a,20241118,0,70.0,60,1,segue,-0.6593083400614611,1.0906703111425966,5.0,9.542857142857144,0.3333333333333333,-1.0000000000000002,70.0,INTERIOR_OTHER,False,False,False
2024.11.18startup_a,startup_a,20241118,1,110.0,60,1,segue,0.3970406756389332,-0.3841797789786947,7.0,3.607142857142859,0.125,0.482142857142857,110.0,INTERIOR_OTHER,False,False,False
2024.11.18startup_a,startup_a,20241118,2,1491.0,60,1,ids,0.8690031376072271,-0.0646541026933149,1.0,,1.0,,1491.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_a,startup_a,20241118,3,1512.0,60,1,ids,0.4272756010756017,-0.4026082262746992,,,,,1512.0,TRANSITION,False,,False
2024.11.18startup_a,startup_a,20241118,4,1553.0,60,1,ids,0.1635126521210631,-0.908775752336631,10.0,0.5090909090909091,0.3636363636363636,0.0484848484848483,1553.0,TRANSITION,True,False,False
2024.11.18startup_a,startup_a,20241118,5,2278.0,60,1,ids,0.7296008898661763,-0.4075796791097151,2.0,,0.6666666666666666,,2278.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_a,startup_a,20241118,6,2942.0,60,1,ids,0.2901898025876663,0.0417351191329835,,,,,2942.0,INTERIOR_OTHER,True,,False
2024.11.18startup_a,startup_a,20241118,7,3103.0,60,1,ids,0.2060447482594004,0.0114170644311601,2.0,,1.0,,3103.0,INTERIOR_OTHER,True,True,True
2024.11.18startup_a,startup_a,20241118,8,3161.0,60,1,ids,-0.3351305059055006,0.1840887277302772,7.0,2.047619047619048,0.25,-0.0714285714285709,3161.0,TRANSITION,True,False,False
2024.11.18startup_a,startup_a,20241118,9,3307.0,60,1,ids,0.1647105098903667,-0.1115419110940421,2.0,,0.6666666666666666,,3307.0,INTERIOR_OTHER,True,True,True
2024.11.18startup_a,startup_a,20241118,10,3639.0,60,1,ids,0.2402489610204224,0.0294795427765465,,,,,3639.0,INTERIOR_OTHER,True,,False
2024.11.18startup_a,startup_a,20241118,11,3673.0,60,1,ids,0.8974977746274885,-0.5777542562834893,2.0,,0.0,,3673.0,TRANSITION,False,True,False
2024.11.18startup_a,startup_a,20241118,12,3840.0,60,1,ids,0.0938116803008138,0.1859443640896467,2.0,,0.3333333333333333,,3840.0,INTERIOR_OTHER,True,True,True
2024.11.18startup_a,startup_a,20241118,13,4298.0,60,1,ids,0.1118186593268688,-0.2141150730254854,6.0,5.321428571428568,0.4285714285714285,0.1,4298.0,INTERIOR_OTHER,True,False,False
2024.11.18startup_a,startup_a,20241118,14,4447.0,60,1,ids,0.3092280937278832,-0.1565088388205916,2.0,,0.6666666666666666,,4447.0,TRANSITION,False,True,False
2024.11.18startup_a,startup_a,20241118,15,4600.0,60,1,ids,0.1195775233386126,-0.163105451151606,2.0,,1.0,,4600.0,TRANSITION,True,True,True
2024.11.18startup_a,startup_a,20241118,16,4928.0,60,1,ids,0.6733162698334675,-0.4360978186245652,1.0,,0.5,,4928.0,INTERIOR_HANDOFF,False,True,False
2024.11.18startup_a,startup_a,20241118,17,5113.0,60,1,ids,0.3747086636827333,-0.5273292702345366,3.0,,0.5,,5113.0,INTERIOR_HANDOFF,False,True,False
2024.11.18startup_a,startup_a,20241118,18,5134.0,60,1,ids,0.1775500729299541,-0.4808628535476695,4.0,-0.0999999999999997,0.4,,5134.0,INTERIOR_HANDOFF,True,False,False
2024.11.18startup_a,startup_a,20241118,19,5182.0,60,1,ids,0.2291371325415283,-0.1421678069220072,5.0,0.0285714285714278,0.3333333333333333,-1.4,5182.0,TRANSITION,True,False,False
2024.11.18startup_a,startup_a,20241118,20,5328.0,60,1,conclude,-0.527628442989571,0.1179583759574454,8.0,5.300000000000002,0.2222222222222222,-0.6785714285714283,5328.0,TRANSITION,True,False,False
2024.11.18startup_b,startup_b,20241118,0,60.0,60,1,,-0.2990490041554763,0.5814513048646808,9.0,0.8242424242424244,0.4,0.3833333333333332,60.0,TRANSITION,True,False,False
2024.11.18startup_b,startup_b,20241118,1,98.0,60,1,segue,0.1918852889082778,-0.3245304879914766,6.0,-0.369047619047619,0.125,0.0714285714285714,98.0,TRANSITION,True,True,True
2024.11.18startup_b,startup_b,20241118,2,181.0,60,1,segue,0.2254240753422703,-0.143624723950929,6.0,0.2499999999999989,0.1428571428571428,1.2714285714285722,181.0,INTERIOR_OTHER,True,True,True
2024.11.18startup_b,startup_b,20241118,3,193.0,60,1,segue,-0.0801332551398238,0.3643592344715984,8.0,0.5499999999999988,0.2222222222222222,0.6428571428571423,193.0,INTERIOR_HANDOFF,True,False,False
2024.11.18startup_b,startup_b,20241118,4,214.0,60,1,segue,-0.4496541919636484,0.7527401538640061,8.0,6.133333333333335,0.2222222222222222,-0.1666666666666666,214.0,INTERIOR_OTHER,False,False,False
2024.11.18startup_b,startup_b,20241118,5,273.0,60,1,segue,-0.0196843822257271,-0.4961853775859062,8.0,-1.166666666666669,0.0,0.0119047619047618,273.0,INTERIOR_OTHER,True,False,False
2024.11.18startup_b,startup_b,20241118,6,310.0,60,1,segue,0.5130912451932966,-0.4454808417647595,13.0,0.5868131868131871,0.0714285714285714,-0.2417582417582418,310.0,TRANSITION,False,False,False
2024.11.18startup_b,startup_b,20241118,7,609.0,60,1,scorecard,0.1015651916171832,-0.4330782656091444,4.0,3.1,0.2,,609.0,TRANSITION,True,True,True
2024.11.18startup_b,startup_b,20241118,8,661.0,60,1,scorecard,-0.06809648142962,-0.6193965544361217,13.0,0.3890109890109889,0.0714285714285714,-0.1126373626373626,661.0,TRANSITION,True,False,False
2024.11.18startup_b,startup_b,20241118,9,816.0,60,1,todo,1.2852851064034847,-0.7691422410910889,5.0,0.8857142857142842,0.3333333333333333,0.3500000000000001,816.0,INTERIOR_HANDOFF,False,True,False
2024.11.18startup_b,startup_b,20241118,10,1517.0,60,1,todo,0.5900481147571843,-0.7058353147271598,11.0,0.3516483516483522,0.2307692307692307,0.2639860139860136,1517.0,TRANSITION,False,False,False
2024.11.18startup_b,startup_b,20241118,11,1643.0,60,1,todo,0.8495247458906746,-0.4498135065181169,2.0,,0.0,,1643.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_b,startup_b,20241118,12,1889.0,60,1,todo,-0.1147478009105622,0.3933274560230282,3.0,,0.0,,1889.0,TRANSITION,True,True,True
2024.11.18startup_b,startup_b,20241118,13,1950.0,60,1,todo,-0.1985590705745445,0.0080914867258843,11.0,1.304195804195804,0.25,0.0136363636363635,1950.0,INTERIOR_OTHER,True,False,False
2024.11.18startup_b,startup_b,20241118,14,2033.0,60,1,todo,0.0453715726738443,-0.1714387444407593,6.0,1.9999999999999976,0.1428571428571428,0.628571428571429,2033.0,INTERIOR_HANDOFF,True,True,True
2024.11.18startup_b,startup_b,20241118,15,2094.0,60,1,todo,-0.3254073473455924,0.0041141466785665,9.0,-0.4181818181818172,0.3,-0.1416666666666665,2094.0,TRANSITION,True,False,False
2024.11.18startup_b,startup_b,20241118,16,2546.0,60,1,todo,1.0117305086643635,-0.4422252008782111,2.0,,0.3333333333333333,,2546.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_b,startup_b,20241118,17,2608.0,60,1,todo,-0.4161917042794447,-0.1463048365170062,1.0,,0.6666666666666666,,2608.0,INTERIOR_OTHER,True,False,False
2024.11.18startup_b,startup_b,20241118,18,2694.0,60,1,todo,-0.2029963054476019,0.5837952478259567,6.0,-0.5238095238095232,0.375,-0.0535714285714285,2694.0,TRANSITION,True,True,True
2024.11.18startup_b,startup_b,20241118,19,2712.0,60,1,todo,-0.1283240508391863,-0.0733394117504206,4.0,-0.9142857142857148,0.5,-0.4499999999999997,2712.0,INTERIOR_OTHER,True,True,True
2024.11.18startup_b,startup_b,20241118,20,2763.0,60,1,todo,0.2612362641912625,-0.4114008400979245,10.0,0.4545454545454546,0.0909090909090909,-0.206060606060606,2763.0,TRANSITION,True,False,False
2024.11.18startup_b,startup_b,20241118,21,3003.0,60,1,ids,0.4026966969196627,-0.2423212095154144,5.0,9.571428571428571,0.3333333333333333,-1.65,3003.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_b,startup_b,20241118,22,3579.0,60,1,ids,0.6050153418143257,-0.6306911744148396,10.0,-0.1545454545454541,0.1818181818181818,-0.0696969696969697,3579.0,INTERIOR_HANDOFF,False,False,False
2024.11.18startup_b,startup_b,20241118,23,4054.0,60,1,ids,0.8109059299628861,-0.761240401494897,7.0,0.261904761904764,0.5,0.3928571428571438,4054.0,INTERIOR_OTHER,False,True,False
2024.11.18startup_b,startup_b,20241118,24,4067.0,60,1,ids,0.5870310960483622,-0.437583056363823,7.0,0.261904761904764,0.5,0.3928571428571438,4067.0,INTERIOR_HANDOFF,False,True,False
2024.11.18startup_b,startup_b,20241118,25,5251.0,60,1,conclude,0.8305398623220333,-0.4626862678444425,4.0,0.8000000000000022,0.4,,5251.0,INTERIOR_HANDOFF,False,True,False
2024.12.02startup_b,startup_b,20241202,0,130.0,60,1,segue,-0.1915437840541453,-0.1364112329091966,10.0,0.7181818181818183,0.5454545454545454,-0.109090909090909,130.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,1,792.0,60,1,scorecard,0.1083254456617421,0.2996670040503407,6.0,3.0714285714285716,0.4285714285714285,0.142857142857143,792.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,2,1204.0,60,1,rock_review,-0.1228816306597498,-0.108661189340857,3.0,-0.0999999999999984,0.6,,1204.0,TRANSITION,True,False,False
2024.12.02startup_b,startup_b,20241202,3,1245.0,60,1,todo,0.9614184732906536,-1.4842993911520708,13.0,-0.3406593406593408,0.1428571428571428,0.0192307692307692,1245.0,TRANSITION,False,False,False
2024.12.02startup_b,startup_b,20241202,4,1331.0,60,1,todo,-0.307789489668837,0.7690099326852695,12.0,1.434065934065934,0.0769230769230769,0.2447552447552447,1331.0,INTERIOR_OTHER,True,True,True
2024.12.02startup_b,startup_b,20241202,5,1469.0,60,1,todo,-0.0427442823293066,-0.7620330018615049,17.0,-1.0165118679050569,0.1111111111111111,0.3566176470588236,1469.0,TRANSITION,True,False,False
2024.12.02startup_b,startup_b,20241202,6,1672.0,60,1,todo,-0.1788324144233155,0.1114196760874585,8.0,-1.816666666666669,0.1111111111111111,0.1904761904761902,1672.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,7,1848.0,60,1,todo,0.121584964583129,-0.4841399237433112,13.0,-0.6769230769230773,0.0714285714285714,0.4258241758241759,1848.0,TRANSITION,True,False,False
2024.12.02startup_b,startup_b,20241202,8,1912.0,60,1,ids,-0.6739066201132037,0.7381380333002704,11.0,1.3356643356643347,0.1666666666666666,0.2863636363636362,1912.0,INTERIOR_OTHER,False,True,False
2024.12.02startup_b,startup_b,20241202,9,2148.0,60,1,ids,0.7662013003912326,-0.4495669360244764,4.0,-0.1999999999999989,0.0,,2148.0,TRANSITION,False,False,False
2024.12.02startup_b,startup_b,20241202,10,2767.0,60,1,ids,-0.0757927852047792,0.2871837904461397,12.0,0.7582417582417584,0.1538461538461538,-0.1905594405594406,2767.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,11,2919.0,60,1,ids,-0.1818412638815556,0.2450760988781805,12.0,0.6329670329670333,0.1428571428571428,0.1675824175824174,2919.0,INTERIOR_HANDOFF,True,True,True
2024.12.02startup_b,startup_b,20241202,12,2952.0,60,1,ids,0.2506276234254206,-0.6316920406896591,7.0,1.1190476190476186,0.125,-0.5535714285714289,2952.0,INTERIOR_HANDOFF,True,True,True
2024.12.02startup_b,startup_b,20241202,13,3613.0,60,1,ids,0.2032758917994723,0.0761654522334665,10.0,-0.5636363636363632,0.1818181818181818,-0.0666666666666663,3613.0,TRANSITION,True,True,True
2024.12.02startup_b,startup_b,20241202,14,4005.0,60,1,ids,0.1982413765014233,-0.1846655783350153,14.0,-0.8071428571428563,0.3333333333333333,0.1747252747252747,4005.0,TRANSITION,True,False,False
